gid;lon;lat;d_2000;d_2001;d_2002;d_2003;d_2004;d_2005;d_2006;d_2007;d_2008;d_2009;d_2010;d_2011;d_2012;d_2013;d_2014;d_2015;d_2016;d_2017;d_2018;d_2019;classe
7427;-43,956036;-11,790038;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7428;-44,418766;-7,909994;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Não Inspecionado;2017
7429;-44,231376;-6,26624;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7430;-44,496019;-15,942006;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Não Inspecionado;2017
7431;-48,347088;-15,557402;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Não Inspecionado;Natural
7432;-49,629143;-13,209927;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7433;-45,747449;-12,156043;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7434;-50,575775;-17,388476;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Não Inspecionado;Natural
7435;-43,371301;-4,826304;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2000
7436;-56,151907;-20,835299;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Não Inspecionado;Agua
7437;-53,343194;-16,155086;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2015
7438;-46,010535;-8,014651;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Não Inspecionado;2017
7439;-43,105095;-3,305697;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Não Inspecionado;Natural
7440;-47,649634;-19,367184;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Não Inspecionado;Agua
7441;-51,414257;-19,708088;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Não Inspecionado;Natural
7442;-47,747623;-8,657315;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2014
7443;-50,080978;-19,745946;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2000
7444;-47,393301;-19,936;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Não Inspecionado;Natural
7445;-50,063641;-24,406766;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2000
7446;-42,544793;-16,136536;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Não Inspecionado;Natural
7447;-44,787491;-8,140542;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2011
7448;-49,29601;-9,35704;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7449;-48,611558;-13,234125;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7450;-56,551601;-15,813768;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2000
7451;-46,575121;-16,47824;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2000
7452;-53,624342;-15,553111;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2000
7453;-50,12619;-15,690473;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2000
7454;-44,227238;-7,949019;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7455;-54,486881;-17,919439;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2000
7456;-44,905483;-9,175502;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7457;-45,432432;-13,437772;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7458;-46,585792;-5,659433;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Não Inspecionado;2017
7459;-45,806797;-8,182545;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Não Inspecionado;2017
7460;-48,982949;-23,296764;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Não Inspecionado;Agua
7461;-47,797276;-6,354986;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2005
7462;-44,222424;-3,59609;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Não Inspecionado;Natural
7463;-48,312711;-19,528846;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Não Inspecionado;Natural
7464;-53,19387;-15,110197;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Não Inspecionado;2017
7465;-46,99087;-8,332579;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Não Inspecionado;Natural
7466;-47,69207;-6,734449;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7467;-47,926504;-13,99813;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2005
7468;-51,756276;-18,570858;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2000
7469;-45,398372;-10,842268;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7470;-49,088037;-13,291784;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2000
7471;-47,539109;-14,56714;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7472;-49,61174;-10,372854;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Não Inspecionado;2017
7473;-51,640718;-16,145581;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Não Inspecionado;Natural
7474;-48,679588;-12,667939;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Não Inspecionado;Natural
7475;-48,859113;-14,296219;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Não Inspecionado;Agua
7476;-45,558295;-10,511154;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2014
7477;-48,33927;-19,451061;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2000
7478;-43,656547;-13,493723;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2000
7479;-49,248101;-9,762297;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7480;-51,379619;-12,55467;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Não Inspecionado;2017
7481;-50,043983;-11,004432;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Não Inspecionado;Natural
7482;-44,241279;-8,065643;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7483;-47,59789;-7,625932;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7484;-42,762782;-3,623469;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7485;-50,810378;-19,73853;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2000
7486;-43,429303;-2,526497;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Não Inspecionado;Agua
7487;-53,628357;-21,754918;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2000
7488;-47,680585;-9,192124;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7489;-44,534533;-14,221298;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Não Inspecionado;Natural
7490;-43,054066;-3,455768;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2010
7491;-45,298898;-14,64886;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Não Inspecionado;Natural
7492;-49,341948;-11,116459;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7493;-45,495757;-13,135802;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Não Inspecionado;2017
7494;-48,134551;-13,785408;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7495;-55,273274;-21,412002;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2000
7496;-55,274741;-13,474843;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2000
7497;-42,959387;-2,581947;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Não Inspecionado;Natural
7498;-48,256038;-13,020854;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2014
7499;-54,031453;-14,545082;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Não Inspecionado;Natural
7500;-56,641706;-14,132416;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7501;-45,313059;-19,209639;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2000
7502;-50,606964;-12,768967;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Não Inspecionado;Natural
7503;-43,986327;-14,413755;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2013
7504;-55,372574;-14,392659;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
7505;-47,393397;-11,818891;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Não Inspecionado;2017
7506;-45,30934;-11,501067;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Não Inspecionado;2017
7507;-44,362844;-18,512729;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2006
7508;-49,608726;-11,830348;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Agua;Não Inspecionado;Agua
7509;-44,291231;-7,609904;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2015
7510;-44,767911;-8,129885;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Antropico;Não Inspecionado;2011
7511;-44,669726;-6,660659;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Não Inspecionado;Natural
7512;-46,074853;-11,475726;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Natural;Antropico;Antropico;Antropico;Não Inspecionado;2016
